alphaGait,DeplacementRider,DistanceAligne,DistanceEngage,DistanceFWGait,DistanceFWRButte,ForcePied,ForcePiedAr,ForcePiedAr.1,ForcePiedAr.2,ForcePiedAv,ForcePiedAv.1,ForcePiedAv.2,ForceUPiedAr,ForceUPiedAv,IndiceEfficacitePiedAr,IndiceEfficacitePiedAv,IndiceEfficaciteTotal,Moment,MomentPAr,MomentPAv,Puissance,PuissancePAr,PuissancePAv,ThetaM,ThetaMDeg,ThetaMr,ThetaMrDeg,ThetaMrv,Time,VitesseRider,Impulsion,ImpulsionPAr,ImpulsionPAv,TravailPAr,TravailPAv
89.88868268810548+0i,2305.152106764298,,,,0.2154566080426548,2408.395340681387,-296.0978025929344,2199.700125638707,635.9678090333135,-19.201060875118056,95.86671328027904,-18.688226430714764,2199.700125638707,95.86671328027904,0.9527235353198628,0.9630903015655684,0.9531520013111804,407.46311390812,390.4467723008705,17.01634160724953,3123.8490229524573,2993.391859372203,130.45716358025498,1.686780268673794,96.64539036095144,-4.596405038505792,-274.06254276264406,7.666581136610228,1.0866666666666671,4638.140294152588,75451.51072680298,13693.68441116922,61757.82631563375,109776.6798260207,157982.2689762904
89.93030046853572+0i,2320.536933146449,,,,0.2170745984569215,2403.45722083849,-327.0504070340863,2188.240172106625,625.4002346968431,-21.896126632188462,100.4427231264009,-17.14788845544933,2188.240172106625,100.4427231264009,0.9517252426753348,0.9637379476448706,0.9522461541606204,406.241213903862,388.4126305489258,17.82858335493617,2993.8077278904852,2862.419407851695,131.38832003879102,1.700449162533531,97.42856028972669,-4.582736144646055,-273.2793728338689,7.369532251838383,1.09,4712.5233609645675,75856.24694813116,14081.92913277955,61774.31781535159,112801.9370554643,158110.718587986
89.87397491624907+0i,2336.051263630723,,,,0.2199804111686113,2412.414444074136,-390.8317012236425,2185.3428835991517,615.9656164104558,-7.033783770533308,106.63596787374149,-18.91860533354563,2185.3428835991517,106.63596787374149,0.9485468171230316,0.982554293853555,0.9500767403805428,406.8262461364386,387.8983618388495,18.92788429758912,2912.7149658948524,2777.1988029385802,135.51616295627193,1.721528195470552,98.63629991323522,-4.561657111709033,-272.0716332103603,7.159604360722599,1.093333333333333,4799.029169442912,76263.09911203715,14471.358834204453,61791.74027783269,115729.84268907619,158241.64132979562
89.87517160930877+0i,2351.922764236183,,,,0.2221222408917585,2407.090127388849,-418.5413034846709,2175.309110014562,612.8283675123703,1.253278354992271,107.81162010604521,-13.62599615884582,2175.309110014562,107.81162010604521,0.946439358831856,0.9920416079931126,0.948498232011478,405.2539295964078,386.1173670275847,19.13656256882302,2877.2213867335854,2741.355641652674,135.865745080911,1.7503549718407332,100.28795253621408,-4.532830335338853,-270.41998058738153,7.099798858456495,1.0966666666666671,4892.449145633165,76669.63284205731,14859.51433039834,61810.11851165895,118549.6517944714,158375.0935712931
89.87387579060017+0i,2369.126254957574,,,,0.223643791944705,2424.347213257834,-411.7880740540081,2194.636599016754,612.7823897430344,2.966546886393011,107.8162458989633,-14.71037995201844,2194.636599016754,107.8162458989633,0.9478058883850692,0.9904521216137816,0.9497207464031874,408.6853799725397,389.5479963254738,19.137383647066,2931.5027920851867,2794.230219236241,137.2725728489453,1.7579579092558482,100.7235687620023,-4.5252273979237385,-269.98436436159335,7.173006267760688,1.1,4984.614790802345,77075.67292992372,15246.52219483155,61829.150735092146,121308.929016767,158510.7845253117
89.9573348078127+0i,2386.058304581079,,,,0.226417137720463,2454.691745150721,-472.9251011516033,2192.777483951601,619.3338599641725,6.01680498001912,126.33076380974458,-16.670023048701278,2192.777483951601,126.33076380974458,0.9422693299504974,0.9903026107596578,0.9447655708065088,411.64171397763886,389.21800340140925,22.42371057622968,3002.646205087833,2839.080494472409,163.56571061542468,1.7909004754829252,102.6110387731439,-4.4922848316966615,-268.0968943504516,7.294319557835051,1.103333333333333,5070.289861528066,77482.6425847082,15634.354876508081,61848.2877082001,124076.72194721141,158647.3536842766
89.92613414761936+0i,2402.665619795117,,,,0.2288064070087853,2442.5759245364748,-562.1231177135452,2172.8649548010862,612.6257509360897,6.463491725453179,115.65151382793171,-7.412544812192278,2172.8649548010862,115.65151382793171,0.9339602049828638,0.9964037703400136,0.9369274648292896,406.2116731816506,385.68352947719285,20.52814370445787,3002.188592418531,2850.471241781263,151.71735063726783,1.831528826786655,104.9388718314226,-4.4516564803929315,-265.769061292173,7.390699949373452,1.106666666666667,5149.161643479947,77892.80613168329,16023.73787637152,61869.06825531174,126893.3773040658,158797.77282600882
89.91035318488767+0i,2420.259249993127,,,,0.2301672685470883,2461.307608658503,-569.2887240099486,2191.388571731317,607.6242186239465,10.889928220488631,115.6956133483645,-14.134492598763833,2191.388571731317,115.6956133483645,0.9347953607183016,0.9883154957659324,0.9373408577472044,409.50744285164353,388.97147148230863,20.53597136933469,3063.476071638628,2909.8489325084497,153.6271391301778,1.840530330150114,105.4546199834215,-4.4426549770294725,-265.253313140174,7.480880079506798,1.11,5222.680906837793,78301.73282526294,16411.18864281083,61890.54418245209,129738.1531721926,158955.4143566351
89.8821441146395+0i,2438.013454213906,,,,0.2327498641828633,2465.733601472169,-607.5929177886759,2185.602722095091,603.2976434545761,12.485162355594909,116.89503132630881,-14.041076700766661,2185.602722095091,116.89503132630881,0.9310983628260168,0.9873271677839972,0.933798262734746,408.69335123229865,387.9444831718787,20.748868060419806,3113.168971222795,2955.117140824948,158.05183039784617,1.867103519975881,106.977151608638,-4.416081787203705,-263.7307815149576,7.617371219365128,1.113333333333333,5293.193973726507,78709.59238327957,16798.51614329058,61911.076239988986,132618.3132593374,159108.0866015189
89.88378422892831+0i,2455.844327911082,,,,0.2345183291159641,2477.182580107912,-650.218913567823,2186.410603103307,605.4709084359612,11.52458604271106,115.8960277359464,-12.59219033488216,2186.410603103307,115.8960277359464,0.9264309506025542,0.989326789811566,0.9294053047712612,408.65942697396736,388.08788205083687,20.57154492313048,3186.309958234576,3025.9140047380324,160.3959534965435,1.8921924070983285,108.41463895343428,-4.390992900081258,-262.29329417016135,7.79698141757917,1.116666666666667,5365.887459238098,79118.69278032155,17186.97412061767,61931.71865970387,135550.7962960041,159263.92608628288
89.90536862323984+0i,2473.229912471801,,,,0.2378163696806195,2482.200236158336,-698.6290957420273,2182.727612765547,603.4421075902143,22.25398501484661,109.9190190612788,-5.40653091600433,2182.727612765547,109.9190190612788,0.92101287488655,0.978977710115668,0.9236348455816442,406.9447771492615,387.4341512658846,19.51062588337699,3243.746891336935,3088.228168377557,155.51872295937852,1.9190528150785717,109.95362696670179,-4.364132492101014,-260.7543061568937,7.970975605240843,1.12,5446.8989012636985,79527.36916942468,17574.99030322903,61952.37886619564,138541.31186878562,159423.14997823
89.90685876564388+0i,2491.35684505178,,,,0.2403207279903068,2467.537481476215,-733.5790136200608,2162.710355173626,597.6023679639443,11.77029498708822,105.8786989042486,-8.942617022694904,2162.710355173626,105.8786989042486,0.9161573983285493,0.9903942403719216,0.91937369588432,402.6745570988228,383.88108804331864,18.793469055504122,3257.8958052528333,3105.844569527379,152.0512357254538,1.945448657775739,111.46599734994072,-4.337736649403848,-259.2419357736549,8.090642301130767,1.123333333333333,5538.1136895990185,79935.1712714863,17962.75131988739,61972.41995159889,141598.3829553434,159581.10731645802
89.94043808993418+0i,2510.218380715268,,,,0.2426109854114308,2463.548306963753,-779.3373141964377,2139.730290948403,590.7636185404409,0.5982056610242427,110.68778762055679,-7.29848039108895,2139.730290948403,110.68778762055679,0.909510084032376,0.9978186745217398,0.9134864829756596,399.4492089459903,379.8021266433415,19.64708230264883,3251.327225481082,3091.4092880781654,159.91793740291732,1.9816355470313896,113.53935337799679,-4.3015497601481965,-257.16857974559883,8.139526008976764,1.126666666666667,5635.8967068859665,80339.98093861034,18348.40893954199,61991.57199906834,144695.4193242959,159734.89229580038
89.93799926272584+0i,2529.2823459301158,,,,0.2455603033909106,2454.2471141665696,-807.2905415364961,2123.6759758224107,588.3930067004661,-1.7418425657243541,107.06878415210207,-7.573534134661684,2123.6759758224107,107.06878415210207,0.9048868658027578,0.997376295078428,0.9089324164213364,395.9571948954758,376.9524857084778,19.00470918699812,3225.839633101225,3071.009401699154,154.8302314020711,2.0009216112687813,114.6443634622175,-4.282263695910806,-256.0635696613781,8.146940312456696,1.13,5735.283425830541,80741.04282163277,18730.25054688532,62010.792274747415,147794.0462530987,159890.8768823646
89.93452364772993+0i,2548.765496836196,,,,0.2463953671450888,2454.042394561621,-853.2740156783425,2108.544066076911,581.5056727950113,-5.281379189704092,105.60154253339458,-10.345266441309679,2108.544066076911,105.60154253339458,0.8980920446776989,0.994005143897158,0.9022442373110796,393.0108455283292,374.2665717286517,18.74427379967754,3206.017971732061,3053.1100320337378,152.9079396983227,2.029890764168626,116.3041736594478,-4.253294543010961,-254.4037594641478,8.157581420996593,1.133333333333333,5834.005078737504,81138.7460235535,19108.62785306123,62030.118170492235,150875.25559798742,160048.2509667671
89.84124947725763+0i,2568.223721601884,,,,0.2493242767688577,2461.369420224374,-898.9869519806433,2097.16063873927,576.9192500317274,-5.48602713424492,107.1779666283021,-10.60493074502075,2097.16063873927,107.1779666283021,0.8910708727497096,0.9938519086476904,0.8955740602183268,391.27010245274397,372.2460133762204,19.02408907652362,3205.4029588072053,3049.551870180097,155.85108862710908,2.055533433979485,117.7733904150575,-4.227651873200101,-252.9345427085381,8.192302296325696,1.136666666666667,5932.674506147062,81533.2300437654,19484.23738177979,62048.992661985576,153937.3153148538,160202.1200523173
89.94856917176993+0i,2588.040900573927,,,,0.2517392355177275,2433.948374958595,-933.0023588636686,2066.943949273595,564.2580007389355,-8.83082088868159,96.02098904727184,-10.902807612861107,2066.943949273595,96.02098904727184,0.8844781992983595,0.9894925821285868,0.888665084508073,383.92627655195366,366.8825509960632,17.043725555890752,3166.545487174035,3025.972321074696,140.5731660993392,2.08201804109714,119.2908466249613,-4.201167266082447,-251.4170864986343,8.247795685184185,1.14,6032.347139570609,81925.37051775595,19857.493674332232,62067.87684342367,156988.6462659607,160356.49956648
89.94354714960225+0i,2608.243661302861,,,,0.253763603247158,2426.0504468956,-998.3186996676062,2026.568688261739,566.2736325922649,-10.41686803852635,95.85602670254723,-10.95426647913093,2026.568688261739,95.85602670254723,0.8701417565500572,0.9877926515399196,0.8748477253142707,376.7303869061607,359.7159421664586,17.014444739702142,3136.437624791295,2994.785274725288,141.65235006600798,2.116288368851818,121.25439176783442,-4.166896938327768,-249.4535413557612,8.325417151902181,1.143333333333333,6132.254183428672,82312.96870725829,20227.05795651837,62085.91075073987,160026.4083615881,160504.71169384322
89.94481427690498+0i,2628.817456921996,,,,0.2560947113393362,2416.670766633513,-1048.352688929934,2002.285763148084,558.1346189493379,-11.12098673584005,87.37542376481754,-9.986084088626294,2002.285763148084,87.37542376481754,0.860078714374498,0.9856825576520626,0.8646859207155698,370.9148606770399,355.4057229587848,15.509137718255115,3136.644669905606,3005.491515054918,131.1531548506873,2.1402400611415784,122.6267226482337,-4.142945246038009,-248.0812104753619,8.456508494106199,1.146666666666667,6229.3737556644555,82693.29703898735,20590.357203099637,62102.939835887686,163036.7871594881,160645.8244519259
89.94234786264238+0i,2649.806581401611,,,,0.2585927897212646,2396.985031793341,-1095.2381783987441,1962.813207937657,552.4376750071553,-10.24028656648468,81.16078480597666,-9.771319445627537,1962.813207937657,81.16078480597666,0.8480142720886853,0.9851311038291342,0.8527270573794128,362.80538371199515,348.3993444089341,14.406039303060858,3152.4949641432613,3027.317752351385,125.17721179187599,2.169514320079681,124.30401413376008,-4.113670987099905,-246.40391898983555,8.689217706443406,1.15,6319.684146433642,83067.11966277895,20947.91803566225,62119.20162711668,166036.9255543782,160782.2272043843
89.95613642315968+0i,2671.3643396764733,,,,0.262001316399669,2376.21904336975,-1115.865439405079,1926.6006000974576,548.3040092011196,-9.289177035626967,81.63427111558043,-13.58783926247026,1926.6006000974576,81.63427111558043,0.8402308617734234,0.9802729519041948,0.8451387833190379,356.4616896403143,341.9716065172988,14.49008312301552,3221.573159364088,3090.6169746667515,130.95618469733571,2.190262961265004,125.4928237043105,-4.092922345914582,-245.21510941928508,9.03764206081949,1.1533333333333329,6400.604522862475,83433.97978497346,21299.82056934611,62134.159215627325,169053.3301880813,160910.3923877055
89.96154880929014+0i,2692.917426027641,,,,0.2639404976455187,2343.838235750174,-1155.807307116955,1875.8217611060086,542.9067052177567,-12.731908947239539,71.8303358152572,-15.70476917441917,1875.8217611060086,71.8303358152572,0.8266383577561084,0.9625982896487962,0.8309669443966111,345.70824720352476,332.9583625963165,12.74988460720815,3266.637485189911,3146.1623408256733,120.4751443642371,2.224072979618313,127.42999506121492,-4.059112327561273,-243.27793806238068,9.449116448954086,1.156666666666667,6473.1768700136145,83793.61332164961,21645.00604480923,62148.60727684037,172112.2975515904,161038.4590859501
89.95045766216361+0i,2714.238505887654,,,,0.2658302020142224,2320.23188689659,-1208.400114350385,1808.5692067475861,540.3371013713974,-14.34521262957169,75.33306595137192,-18.98003927514635,1808.5692067475861,75.33306595137192,0.8069534067525305,0.9535756386014286,0.8119456866954613,334.392653404065,321.0210341976965,13.37161920636852,3287.151249944488,3155.7053753400514,131.4458746044379,2.258234276655667,129.3872932041481,-4.024951030523919,-241.3206399194476,9.830213721748377,1.16,6540.962272031703,84144.69829007152,21982.47102936604,62162.22726070548,175230.6872093366,161164.1747504809
89.94113622221003+0i,2736.073990183205,,,,0.2688521913416201,2285.713904542337,-1247.23053956772,1752.433411696912,541.2029790288884,-19.10433711203187,62.56150058798188,-17.51451300182683,1752.433411696912,62.56150058798188,0.7900975393903535,0.9238586105229442,0.7940604065443203,322.1615969305687,311.0569305762018,11.10466635436678,3254.2104123900453,3142.040243068821,112.17016932122392,2.291673447147093,131.30321654372506,-3.991511860032493,-239.4047165798704,10.10117420386199,1.1633333333333329,6606.556107856215,84484.74874037532,22309.460727763053,62175.288012612276,178381.6210674195,161290.1352599653
89.94289182856629+0i,2758.7304206647805,,,,0.2709901339611143,2247.136860992935,-1299.29499795703,1670.925347311814,534.3991227077436,-20.55693261567852,58.6944733792571,-15.443291559019327,1670.925347311814,58.6944733792571,0.7654059066379538,0.9159698600421412,0.7696993675439996,307.0075181726652,296.589249147847,10.41826902481813,3141.357067337781,3034.755433523288,106.60163381449293,2.3325134626468182,133.6431770671083,-3.950671844532768,-237.0647560564873,10.23218286651547,1.166666666666667,6671.096906307097,84813.02586554263,22625.49971014999,62187.52615539264,181530.4938766239,161411.9432819281
89.94506157180612+0i,2780.627833051913,,,,0.2728850270957187,2224.870550347834,-1338.004131643109,1608.9225770175565,530.3116025456368,-14.3245838170906,60.63844131212817,-22.187695996149092,1608.9225770175565,60.63844131212817,0.7453096102069472,0.9168186008698864,0.7504081610809524,296.347080753519,285.5837574206163,10.76332333290275,3036.988127217444,2926.6847454925,110.30338172494369,2.363054376114882,135.39304251130258,-3.9201309310647035,-235.31489061229303,10.248078433893527,1.17,6736.445935994528,85127.61042309424,22929.322800012018,62198.28762308223,184618.89171492,161521.3291834959
